STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,ind_type,Individual type,indic_is,Information society indicator,unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BMED1,Online purchases (3 months): medicine or dietary supplements such as vitamins (online renewal of prescriptions is not included),PC_IND,Percentage of individuals,LV,Latvia,2024,,10.36,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BMED1,Online purchases (3 months): medicine or dietary supplements such as vitamins (online renewal of prescriptions is not included),PC_IND,Percentage of individuals,ME,Montenegro,2020,,1.10,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BMED1,Online purchases (3 months): medicine or dietary supplements such as vitamins (online renewal of prescriptions is not included),PC_IND,Percentage of individuals,ME,Montenegro,2021,,1.32,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BMED1,Online purchases (3 months): medicine or dietary supplements such as vitamins (online renewal of prescriptions is not included),PC_IND,Percentage of individuals,ME,Montenegro,2022,,0.93,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BMED1,Online purchases (3 months): medicine or dietary supplements such as vitamins (online renewal of prescriptions is not included),PC_IND,Percentage of individuals,ME,Montenegro,2023,,1.27,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BMED1,Online purchases (3 months): medicine or dietary supplements such as vitamins (online renewal of prescriptions is not included),PC_IND,Percentage of individuals,ME,Montenegro,2024,,2.96,,u,low reliability,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BMED1,Online purchases (3 months): medicine or dietary supplements such as vitamins (online renewal of prescriptions is not included),PC_IND,Percentage of individuals,MK,North Macedonia,2020,,1.17,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BMED1,Online purchases (3 months): medicine or dietary supplements such as vitamins (online renewal of prescriptions is not included),PC_IND,Percentage of individuals,MK,North Macedonia,2021,,1.14,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BMED1,Online purchases (3 months): medicine or dietary supplements such as vitamins (online renewal of prescriptions is not included),PC_IND,Percentage of individuals,MK,North Macedonia,2024,,3.04,,u,low reliability,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BMED1,Online purchases (3 months): medicine or dietary supplements such as vitamins (online renewal of prescriptions is not included),PC_IND,Percentage of individuals,MT,Malta,2020,,5.36,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BMED1,Online purchases (3 months): medicine or dietary supplements such as vitamins (online renewal of prescriptions is not included),PC_IND,Percentage of individuals,MT,Malta,2021,,6.56,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BMED1,Online purchases (3 months): medicine or dietary supplements such as vitamins (online renewal of prescriptions is not included),PC_IND,Percentage of individuals,MT,Malta,2022,,7.53,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BMED1,Online purchases (3 months): medicine or dietary supplements such as vitamins (online renewal of prescriptions is not included),PC_IND,Percentage of individuals,MT,Malta,2023,,7.87,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BMED1,Online purchases (3 months): medicine or dietary supplements such as vitamins (online renewal of prescriptions is not included),PC_IND,Percentage of individuals,MT,Malta,2024,,6.99,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BMED1,Online purchases (3 months): medicine or dietary supplements such as vitamins (online renewal of prescriptions is not included),PC_IND,Percentage of individuals,NL,Netherlands,2020,,15.64,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BMED1,Online purchases (3 months): medicine or dietary supplements such as vitamins (online renewal of prescriptions is not included),PC_IND,Percentage of individuals,NL,Netherlands,2021,,20.57,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BMED1,Online purchases (3 months): medicine or dietary supplements such as vitamins (online renewal of prescriptions is not included),PC_IND,Percentage of individuals,NL,Netherlands,2022,,20.36,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BMED1,Online purchases (3 months): medicine or dietary supplements such as vitamins (online renewal of prescriptions is not included),PC_IND,Percentage of individuals,NL,Netherlands,2023,,21.34,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BMED1,Online purchases (3 months): medicine or dietary supplements such as vitamins (online renewal of prescriptions is not included),PC_IND,Percentage of individuals,NL,Netherlands,2024,,23.31,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BMED1,Online purchases (3 months): medicine or dietary supplements such as vitamins (online renewal of prescriptions is not included),PC_IND,Percentage of individuals,NO,Norway,2020,,12.23,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BMED1,Online purchases (3 months): medicine or dietary supplements such as vitamins (online renewal of prescriptions is not included),PC_IND,Percentage of individuals,NO,Norway,2021,,19.47,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BMED1,Online purchases (3 months): medicine or dietary supplements such as vitamins (online renewal of prescriptions is not included),PC_IND,Percentage of individuals,NO,Norway,2022,,21.05,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BMED1,Online purchases (3 months): medicine or dietary supplements such as vitamins (online renewal of prescriptions is not included),PC_IND,Percentage of individuals,NO,Norway,2023,,24.62,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BMED1,Online purchases (3 months): medicine or dietary supplements such as vitamins (online renewal of prescriptions is not included),PC_IND,Percentage of individuals,NO,Norway,2024,,24.25,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BMED1,Online purchases (3 months): medicine or dietary supplements such as vitamins (online renewal of prescriptions is not included),PC_IND,Percentage of individuals,PL,Poland,2020,,7.02,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BMED1,Online purchases (3 months): medicine or dietary supplements such as vitamins (online renewal of prescriptions is not included),PC_IND,Percentage of individuals,PL,Poland,2021,,6.86,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BMED1,Online purchases (3 months): medicine or dietary supplements such as vitamins (online renewal of prescriptions is not included),PC_IND,Percentage of individuals,PL,Poland,2022,,7.27,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BMED1,Online purchases (3 months): medicine or dietary supplements such as vitamins (online renewal of prescriptions is not included),PC_IND,Percentage of individuals,PL,Poland,2023,,8.39,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BMED1,Online purchases (3 months): medicine or dietary supplements such as vitamins (online renewal of prescriptions is not included),PC_IND,Percentage of individuals,PL,Poland,2024,,10.68,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BMED1,Online purchases (3 months): medicine or dietary supplements such as vitamins (online renewal of prescriptions is not included),PC_IND,Percentage of individuals,PT,Portugal,2020,,6.00,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BMED1,Online purchases (3 months): medicine or dietary supplements such as vitamins (online renewal of prescriptions is not included),PC_IND,Percentage of individuals,PT,Portugal,2021,,6.76,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BMED1,Online purchases (3 months): medicine or dietary supplements such as vitamins (online renewal of prescriptions is not included),PC_IND,Percentage of individuals,PT,Portugal,2022,,7.17,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BMED1,Online purchases (3 months): medicine or dietary supplements such as vitamins (online renewal of prescriptions is not included),PC_IND,Percentage of individuals,PT,Portugal,2023,,8.33,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BMED1,Online purchases (3 months): medicine or dietary supplements such as vitamins (online renewal of prescriptions is not included),PC_IND,Percentage of individuals,PT,Portugal,2024,,10.75,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BMED1,Online purchases (3 months): medicine or dietary supplements such as vitamins (online renewal of prescriptions is not included),PC_IND,Percentage of individuals,RO,Romania,2020,,2.16,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BMED1,Online purchases (3 months): medicine or dietary supplements such as vitamins (online renewal of prescriptions is not included),PC_IND,Percentage of individuals,RO,Romania,2021,,3.18,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BMED1,Online purchases (3 months): medicine or dietary supplements such as vitamins (online renewal of prescriptions is not included),PC_IND,Percentage of individuals,RO,Romania,2022,,3.80,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BMED1,Online purchases (3 months): medicine or dietary supplements such as vitamins (online renewal of prescriptions is not included),PC_IND,Percentage of individuals,RO,Romania,2023,,4.76,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BMED1,Online purchases (3 months): medicine or dietary supplements such as vitamins (online renewal of prescriptions is not included),PC_IND,Percentage of individuals,RO,Romania,2024,,5.96,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BMED1,Online purchases (3 months): medicine or dietary supplements such as vitamins (online renewal of prescriptions is not included),PC_IND,Percentage of individuals,RS,Serbia,2020,,2.67,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BMED1,Online purchases (3 months): medicine or dietary supplements such as vitamins (online renewal of prescriptions is not included),PC_IND,Percentage of individuals,RS,Serbia,2021,,0.61,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BMED1,Online purchases (3 months): medicine or dietary supplements such as vitamins (online renewal of prescriptions is not included),PC_IND,Percentage of individuals,RS,Serbia,2022,,1.61,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BMED1,Online purchases (3 months): medicine or dietary supplements such as vitamins (online renewal of prescriptions is not included),PC_IND,Percentage of individuals,RS,Serbia,2023,,7.85,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BMED1,Online purchases (3 months): medicine or dietary supplements such as vitamins (online renewal of prescriptions is not included),PC_IND,Percentage of individuals,RS,Serbia,2024,,7.98,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BMED1,Online purchases (3 months): medicine or dietary supplements such as vitamins (online renewal of prescriptions is not included),PC_IND,Percentage of individuals,SE,Sweden,2020,,27.99,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BMED1,Online purchases (3 months): medicine or dietary supplements such as vitamins (online renewal of prescriptions is not included),PC_IND,Percentage of individuals,SE,Sweden,2021,,34.08,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BMED1,Online purchases (3 months): medicine or dietary supplements such as vitamins (online renewal of prescriptions is not included),PC_IND,Percentage of individuals,SE,Sweden,2022,,35.98,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BMED1,Online purchases (3 months): medicine or dietary supplements such as vitamins (online renewal of prescriptions is not included),PC_IND,Percentage of individuals,SE,Sweden,2023,,38.96,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BMED1,Online purchases (3 months): medicine or dietary supplements such as vitamins (online renewal of prescriptions is not included),PC_IND,Percentage of individuals,SE,Sweden,2024,,38.23,,,,,
dataflow,ESTAT:ISOC_EC_IBGS(1.0),Internet purchases - goods or services (2020 onwards),A,Annual,IND_TOTAL,All individuals,I_BMED1,Online purchases (3 months): medicine or dietary supplements such as vitamins (online renewal of prescriptions is not included),PC_IND,Percentage of individuals,SI,Slovenia,2020,,10.74,,,,,
