Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (FBS),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"FBS","Food Balances (2010-)","558","Nicaragua","645","Food supply quantity (kg/capita/yr)","S2919","Fruits - Excluding Wine","2022","2022","kg/cap","51.72","E","Estimated value",""
"FBS","Food Balances (2010-)","558","Nicaragua","645","Food supply quantity (kg/capita/yr)","S2924","Alcoholic Beverages","2022","2022","kg/cap","16.41","E","Estimated value",""
"FBS","Food Balances (2010-)","558","Nicaragua","645","Food supply quantity (kg/capita/yr)","S2943","Meat","2022","2022","kg/cap","33.65","E","Estimated value",""
"FBS","Food Balances (2010-)","558","Nicaragua","645","Food supply quantity (kg/capita/yr)","S2946","Animal fats","2022","2022","kg/cap","1.66","E","Estimated value",""
"FBS","Food Balances (2010-)","558","Nicaragua","645","Food supply quantity (kg/capita/yr)","S2948","Milk - Excluding Butter","2022","2022","kg/cap","144.98","E","Estimated value",""
"FBS","Food Balances (2010-)","562","Niger","645","Food supply quantity (kg/capita/yr)","S2905","Cereals - Excluding Beer","2022","2022","kg/cap","197.63","E","Estimated value",""
"FBS","Food Balances (2010-)","562","Niger","645","Food supply quantity (kg/capita/yr)","S2909","Sugar & Sweeteners","2022","2022","kg/cap","6.08","E","Estimated value",""
"FBS","Food Balances (2010-)","562","Niger","645","Food supply quantity (kg/capita/yr)","S2914","Vegetable Oils","2022","2022","kg/cap","4.86","E","Estimated value",""
"FBS","Food Balances (2010-)","562","Niger","645","Food supply quantity (kg/capita/yr)","S2919","Fruits - Excluding Wine","2022","2022","kg/cap","24.02","E","Estimated value",""
"FBS","Food Balances (2010-)","562","Niger","645","Food supply quantity (kg/capita/yr)","S2924","Alcoholic Beverages","2022","2022","kg/cap","0.44","E","Estimated value",""
"FBS","Food Balances (2010-)","562","Niger","645","Food supply quantity (kg/capita/yr)","S2943","Meat","2022","2022","kg/cap","7.85","E","Estimated value",""
"FBS","Food Balances (2010-)","562","Niger","645","Food supply quantity (kg/capita/yr)","S2946","Animal fats","2022","2022","kg/cap","1.03","E","Estimated value",""
"FBS","Food Balances (2010-)","562","Niger","645","Food supply quantity (kg/capita/yr)","S2948","Milk - Excluding Butter","2022","2022","kg/cap","37.3","E","Estimated value",""
"FBS","Food Balances (2010-)","566","Nigeria","645","Food supply quantity (kg/capita/yr)","S2905","Cereals - Excluding Beer","2022","2022","kg/cap","120.54","E","Estimated value",""
"FBS","Food Balances (2010-)","566","Nigeria","645","Food supply quantity (kg/capita/yr)","S2909","Sugar & Sweeteners","2022","2022","kg/cap","7.85","E","Estimated value",""
"FBS","Food Balances (2010-)","566","Nigeria","645","Food supply quantity (kg/capita/yr)","S2914","Vegetable Oils","2022","2022","kg/cap","13.79","E","Estimated value",""
"FBS","Food Balances (2010-)","566","Nigeria","645","Food supply quantity (kg/capita/yr)","S2919","Fruits - Excluding Wine","2022","2022","kg/cap","72.87","E","Estimated value",""
"FBS","Food Balances (2010-)","566","Nigeria","645","Food supply quantity (kg/capita/yr)","S2924","Alcoholic Beverages","2022","2022","kg/cap","13.3","E","Estimated value",""
"FBS","Food Balances (2010-)","566","Nigeria","645","Food supply quantity (kg/capita/yr)","S2943","Meat","2022","2022","kg/cap","7.42","E","Estimated value",""
"FBS","Food Balances (2010-)","566","Nigeria","645","Food supply quantity (kg/capita/yr)","S2946","Animal fats","2022","2022","kg/cap","0.38","E","Estimated value",""
"FBS","Food Balances (2010-)","566","Nigeria","645","Food supply quantity (kg/capita/yr)","S2948","Milk - Excluding Butter","2022","2022","kg/cap","4.98","E","Estimated value",""
"FBS","Food Balances (2010-)","807","North Macedonia","645","Food supply quantity (kg/capita/yr)","S2905","Cereals - Excluding Beer","2022","2022","kg/cap","157.91","E","Estimated value",""
"FBS","Food Balances (2010-)","807","North Macedonia","645","Food supply quantity (kg/capita/yr)","S2909","Sugar & Sweeteners","2022","2022","kg/cap","56.04","E","Estimated value",""
"FBS","Food Balances (2010-)","807","North Macedonia","645","Food supply quantity (kg/capita/yr)","S2914","Vegetable Oils","2022","2022","kg/cap","18.81","E","Estimated value",""
"FBS","Food Balances (2010-)","807","North Macedonia","645","Food supply quantity (kg/capita/yr)","S2919","Fruits - Excluding Wine","2022","2022","kg/cap","132.88","E","Estimated value",""
"FBS","Food Balances (2010-)","807","North Macedonia","645","Food supply quantity (kg/capita/yr)","S2924","Alcoholic Beverages","2022","2022","kg/cap","46.06","E","Estimated value",""
"FBS","Food Balances (2010-)","807","North Macedonia","645","Food supply quantity (kg/capita/yr)","S2943","Meat","2022","2022","kg/cap","48.12","E","Estimated value",""
"FBS","Food Balances (2010-)","807","North Macedonia","645","Food supply quantity (kg/capita/yr)","S2946","Animal fats","2022","2022","kg/cap","4.18","E","Estimated value",""
"FBS","Food Balances (2010-)","807","North Macedonia","645","Food supply quantity (kg/capita/yr)","S2948","Milk - Excluding Butter","2022","2022","kg/cap","174.68","E","Estimated value",""
"FBS","Food Balances (2010-)","578","Norway","645","Food supply quantity (kg/capita/yr)","S2905","Cereals - Excluding Beer","2022","2022","kg/cap","167.73","E","Estimated value",""
"FBS","Food Balances (2010-)","578","Norway","645","Food supply quantity (kg/capita/yr)","S2909","Sugar & Sweeteners","2022","2022","kg/cap","64.7","E","Estimated value",""
"FBS","Food Balances (2010-)","578","Norway","645","Food supply quantity (kg/capita/yr)","S2914","Vegetable Oils","2022","2022","kg/cap","4.97","E","Estimated value",""
"FBS","Food Balances (2010-)","578","Norway","645","Food supply quantity (kg/capita/yr)","S2919","Fruits - Excluding Wine","2022","2022","kg/cap","125.79","E","Estimated value",""
"FBS","Food Balances (2010-)","578","Norway","645","Food supply quantity (kg/capita/yr)","S2924","Alcoholic Beverages","2022","2022","kg/cap","74.57","E","Estimated value",""
"FBS","Food Balances (2010-)","578","Norway","645","Food supply quantity (kg/capita/yr)","S2943","Meat","2022","2022","kg/cap","71.89","E","Estimated value",""
"FBS","Food Balances (2010-)","578","Norway","645","Food supply quantity (kg/capita/yr)","S2946","Animal fats","2022","2022","kg/cap","11.44","E","Estimated value",""
"FBS","Food Balances (2010-)","578","Norway","645","Food supply quantity (kg/capita/yr)","S2948","Milk - Excluding Butter","2022","2022","kg/cap","189.9","E","Estimated value",""
"FBS","Food Balances (2010-)","512","Oman","645","Food supply quantity (kg/capita/yr)","S2905","Cereals - Excluding Beer","2022","2022","kg/cap","125.68","E","Estimated value",""
"FBS","Food Balances (2010-)","512","Oman","645","Food supply quantity (kg/capita/yr)","S2909","Sugar & Sweeteners","2022","2022","kg/cap","29.19","E","Estimated value",""
"FBS","Food Balances (2010-)","512","Oman","645","Food supply quantity (kg/capita/yr)","S2914","Vegetable Oils","2022","2022","kg/cap","14.9","E","Estimated value",""
"FBS","Food Balances (2010-)","512","Oman","645","Food supply quantity (kg/capita/yr)","S2919","Fruits - Excluding Wine","2022","2022","kg/cap","141.15","E","Estimated value",""
"FBS","Food Balances (2010-)","512","Oman","645","Food supply quantity (kg/capita/yr)","S2924","Alcoholic Beverages","2022","2022","kg/cap","5.89","E","Estimated value",""
"FBS","Food Balances (2010-)","512","Oman","645","Food supply quantity (kg/capita/yr)","S2943","Meat","2022","2022","kg/cap","45.51","E","Estimated value",""
"FBS","Food Balances (2010-)","512","Oman","645","Food supply quantity (kg/capita/yr)","S2946","Animal fats","2022","2022","kg/cap","4.93","E","Estimated value",""
"FBS","Food Balances (2010-)","512","Oman","645","Food supply quantity (kg/capita/yr)","S2948","Milk - Excluding Butter","2022","2022","kg/cap","252.04","E","Estimated value",""
"FBS","Food Balances (2010-)","586","Pakistan","645","Food supply quantity (kg/capita/yr)","S2905","Cereals - Excluding Beer","2022","2022","kg/cap","129.32","E","Estimated value",""
"FBS","Food Balances (2010-)","586","Pakistan","645","Food supply quantity (kg/capita/yr)","S2909","Sugar & Sweeteners","2022","2022","kg/cap","24.52","E","Estimated value",""
"FBS","Food Balances (2010-)","586","Pakistan","645","Food supply quantity (kg/capita/yr)","S2914","Vegetable Oils","2022","2022","kg/cap","11.34","E","Estimated value",""
"FBS","Food Balances (2010-)","586","Pakistan","645","Food supply quantity (kg/capita/yr)","S2919","Fruits - Excluding Wine","2022","2022","kg/cap","24.53","E","Estimated value",""
"FBS","Food Balances (2010-)","586","Pakistan","645","Food supply quantity (kg/capita/yr)","S2924","Alcoholic Beverages","2022","2022","kg/cap","0.05","E","Estimated value",""
"FBS","Food Balances (2010-)","586","Pakistan","645","Food supply quantity (kg/capita/yr)","S2943","Meat","2022","2022","kg/cap","20.58","E","Estimated value",""
"FBS","Food Balances (2010-)","586","Pakistan","645","Food supply quantity (kg/capita/yr)","S2946","Animal fats","2022","2022","kg/cap","6.02","E","Estimated value",""
"FBS","Food Balances (2010-)","586","Pakistan","645","Food supply quantity (kg/capita/yr)","S2948","Milk - Excluding Butter","2022","2022","kg/cap","127.8","E","Estimated value",""
"FBS","Food Balances (2010-)","591","Panama","645","Food supply quantity (kg/capita/yr)","S2905","Cereals - Excluding Beer","2022","2022","kg/cap","199.7","E","Estimated value",""
"FBS","Food Balances (2010-)","591","Panama","645","Food supply quantity (kg/capita/yr)","S2909","Sugar & Sweeteners","2022","2022","kg/cap","61.14","E","Estimated value",""
"FBS","Food Balances (2010-)","591","Panama","645","Food supply quantity (kg/capita/yr)","S2914","Vegetable Oils","2022","2022","kg/cap","11.79","E","Estimated value",""
"FBS","Food Balances (2010-)","591","Panama","645","Food supply quantity (kg/capita/yr)","S2919","Fruits - Excluding Wine","2022","2022","kg/cap","172.36","E","Estimated value",""
"FBS","Food Balances (2010-)","591","Panama","645","Food supply quantity (kg/capita/yr)","S2924","Alcoholic Beverages","2022","2022","kg/cap","84.34","E","Estimated value",""
"FBS","Food Balances (2010-)","591","Panama","645","Food supply quantity (kg/capita/yr)","S2943","Meat","2022","2022","kg/cap","77.32","E","Estimated value",""
"FBS","Food Balances (2010-)","591","Panama","645","Food supply quantity (kg/capita/yr)","S2946","Animal fats","2022","2022","kg/cap","6.33","E","Estimated value",""
"FBS","Food Balances (2010-)","591","Panama","645","Food supply quantity (kg/capita/yr)","S2948","Milk - Excluding Butter","2022","2022","kg/cap","38.41","E","Estimated value",""
"FBS","Food Balances (2010-)","598","Papua New Guinea","645","Food supply quantity (kg/capita/yr)","S2905","Cereals - Excluding Beer","2022","2022","kg/cap","93.37","E","Estimated value",""
"FBS","Food Balances (2010-)","598","Papua New Guinea","645","Food supply quantity (kg/capita/yr)","S2909","Sugar & Sweeteners","2022","2022","kg/cap","11.32","E","Estimated value",""
"FBS","Food Balances (2010-)","598","Papua New Guinea","645","Food supply quantity (kg/capita/yr)","S2914","Vegetable Oils","2022","2022","kg/cap","10.24","E","Estimated value",""
"FBS","Food Balances (2010-)","598","Papua New Guinea","645","Food supply quantity (kg/capita/yr)","S2919","Fruits - Excluding Wine","2022","2022","kg/cap","216.17","E","Estimated value",""
"FBS","Food Balances (2010-)","598","Papua New Guinea","645","Food supply quantity (kg/capita/yr)","S2924","Alcoholic Beverages","2022","2022","kg/cap","7.29","E","Estimated value",""
"FBS","Food Balances (2010-)","598","Papua New Guinea","645","Food supply quantity (kg/capita/yr)","S2943","Meat","2022","2022","kg/cap","58.28","E","Estimated value",""
"FBS","Food Balances (2010-)","598","Papua New Guinea","645","Food supply quantity (kg/capita/yr)","S2946","Animal fats","2022","2022","kg/cap","1.07","E","Estimated value",""
"FBS","Food Balances (2010-)","598","Papua New Guinea","645","Food supply quantity (kg/capita/yr)","S2948","Milk - Excluding Butter","2022","2022","kg/cap","6.64","E","Estimated value",""
"FBS","Food Balances (2010-)","600","Paraguay","645","Food supply quantity (kg/capita/yr)","S2905","Cereals - Excluding Beer","2022","2022","kg/cap","155.32","E","Estimated value",""
"FBS","Food Balances (2010-)","600","Paraguay","645","Food supply quantity (kg/capita/yr)","S2909","Sugar & Sweeteners","2022","2022","kg/cap","23.73","E","Estimated value",""
"FBS","Food Balances (2010-)","600","Paraguay","645","Food supply quantity (kg/capita/yr)","S2914","Vegetable Oils","2022","2022","kg/cap","14.01","E","Estimated value",""
"FBS","Food Balances (2010-)","600","Paraguay","645","Food supply quantity (kg/capita/yr)","S2919","Fruits - Excluding Wine","2022","2022","kg/cap","79.2","E","Estimated value",""
"FBS","Food Balances (2010-)","600","Paraguay","645","Food supply quantity (kg/capita/yr)","S2924","Alcoholic Beverages","2022","2022","kg/cap","80.22","E","Estimated value",""
"FBS","Food Balances (2010-)","600","Paraguay","645","Food supply quantity (kg/capita/yr)","S2943","Meat","2022","2022","kg/cap","32.26","E","Estimated value",""
"FBS","Food Balances (2010-)","600","Paraguay","645","Food supply quantity (kg/capita/yr)","S2946","Animal fats","2022","2022","kg/cap","4.49","E","Estimated value",""
"FBS","Food Balances (2010-)","600","Paraguay","645","Food supply quantity (kg/capita/yr)","S2948","Milk - Excluding Butter","2022","2022","kg/cap","65.97","E","Estimated value",""
"FBS","Food Balances (2010-)","604","Peru","645","Food supply quantity (kg/capita/yr)","S2905","Cereals - Excluding Beer","2022","2022","kg/cap","157.07","E","Estimated value",""
"FBS","Food Balances (2010-)","604","Peru","645","Food supply quantity (kg/capita/yr)","S2909","Sugar & Sweeteners","2022","2022","kg/cap","20.51","E","Estimated value",""
"FBS","Food Balances (2010-)","604","Peru","645","Food supply quantity (kg/capita/yr)","S2914","Vegetable Oils","2022","2022","kg/cap","8.61","E","Estimated value",""
"FBS","Food Balances (2010-)","604","Peru","645","Food supply quantity (kg/capita/yr)","S2919","Fruits - Excluding Wine","2022","2022","kg/cap","137.69","E","Estimated value",""
"FBS","Food Balances (2010-)","604","Peru","645","Food supply quantity (kg/capita/yr)","S2924","Alcoholic Beverages","2022","2022","kg/cap","51.71","E","Estimated value",""
"FBS","Food Balances (2010-)","604","Peru","645","Food supply quantity (kg/capita/yr)","S2943","Meat","2022","2022","kg/cap","55.21","E","Estimated value",""
"FBS","Food Balances (2010-)","604","Peru","645","Food supply quantity (kg/capita/yr)","S2946","Animal fats","2022","2022","kg/cap","0.85","E","Estimated value",""
"FBS","Food Balances (2010-)","604","Peru","645","Food supply quantity (kg/capita/yr)","S2948","Milk - Excluding Butter","2022","2022","kg/cap","95.77","E","Estimated value",""
"FBS","Food Balances (2010-)","608","Philippines","645","Food supply quantity (kg/capita/yr)","S2905","Cereals - Excluding Beer","2022","2022","kg/cap","278.07","E","Estimated value",""
"FBS","Food Balances (2010-)","608","Philippines","645","Food supply quantity (kg/capita/yr)","S2909","Sugar & Sweeteners","2022","2022","kg/cap","25.76","E","Estimated value",""
"FBS","Food Balances (2010-)","608","Philippines","645","Food supply quantity (kg/capita/yr)","S2914","Vegetable Oils","2022","2022","kg/cap","8.12","E","Estimated value",""
"FBS","Food Balances (2010-)","608","Philippines","645","Food supply quantity (kg/capita/yr)","S2919","Fruits - Excluding Wine","2022","2022","kg/cap","88.6","E","Estimated value",""
"FBS","Food Balances (2010-)","608","Philippines","645","Food supply quantity (kg/capita/yr)","S2924","Alcoholic Beverages","2022","2022","kg/cap","21.26","E","Estimated value",""
"FBS","Food Balances (2010-)","608","Philippines","645","Food supply quantity (kg/capita/yr)","S2943","Meat","2022","2022","kg/cap","35.3","E","Estimated value",""
